IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2000,,,,,,2000.170203,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2002,,,,,,2001.627002,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2016,,,,,,2015.677052,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,2021,,,,,,2020.924282,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,203.3,,,,,,203.2773626,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,2072,,,,,,2071.916706,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2104,,,,,,2103.586,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,214.2,,,,,,214.1627462,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2215,,,,,,2215.409809,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,224.4,,,,,,224.3551554,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2279,,,,,,2279.068272,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,2286,,,,,,2285.691804,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2288,,,,,,2287.909341,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2331,,,,,,2330.875628,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,239.1,,,,,,239.1429226,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,2444,,,,,,2443.730601,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,248.1,,,,,,248.0785033,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,25094,,,,,,25094.4228,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,2556,,,,,,2555.54185,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2556,,,,,,2556.471242,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,2557,,,,,,2557.356721,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,268.5,,,,,,268.4666354,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,2689,,,,,,2689.218903,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,2714,,,,,,2714.084544,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,2771,,,,,,2771.110133,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,286.5,,,,,,286.5372262,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,292.7,,,,,,292.6703781,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2960,,,,,,2959.929284,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,2964,,,,,,2963.883088,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,2968,,,,,,2968.363505,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3057,,,,,,3057.48751,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,313.3,,,,,,313.3342709,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3147,,,,,,3147.093602,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,3179,,,,,,3178.800916,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,323.2,,,,,,323.2113568,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,32801,,,,,,32800.86146,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3389,,,,,,3389.140309,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,3392,,,,,,3392.222974,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,340.4,,,,,,340.3616486,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,346.3,,,,,,346.2668488,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,35322,,,,,,35322.34738,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,3549,,,,,,3548.830048,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3596,,,,,,3596.368768,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,3611,,,,,,3611.227378,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,365.6,,,,,,365.5993861,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,3686,,,,,,3685.93696,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,374.1,,,,,,374.0544951,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,3808,,,,,,3808.256052,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,382.4,,,,,,382.4225513,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,40457,,,,,,40457.33512,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,4111,,,,,,4111.197261,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,415.4,,,,,,415.3667037,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,417.7,,,,,,417.7393392,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,427.9,,,,,,427.9102685,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,4283,,,,,,4283.315753,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,4475,,,,,,4474.775138,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,4484,,,,,,4484.290187,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,4499,,,,,,4499.253752,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,4504,,,,,,4504.254633,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,454.1,,,,,,454.1352481,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,455.8,,,,,,455.7677358,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,457.1,,,,,,457.110592,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,4611,,,,,,4610.965293,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,4624,,,,,,4623.980355,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,4632,,,,,,4632.079153,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,40-44 years,AGEGROUP_AGE40-44,,,,,,,4662,,,,,,4662.163917,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,470.2,,,,,,470.2452015,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,472.4,,,,,,472.4015611,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,474.3,,,,,,474.2992767,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,4744,,,,,,4744.02332,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,4977,,,,,,4977.297308,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,5002,,,,,,5002.462589,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,501.1,,,,,,501.0844883,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,45-49 years,AGEGROUP_AGE45-49,,,,,,,5187,,,,,,5186.645792,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,524.8,,,,,,524.8365592,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,5296,,,,,,5295.598925,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,535.7,,,,,,535.7003601,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,546.9,,,,,,546.8735975,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,5517,,,,,,5517.475242,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,572.5,,,,,,572.5260697,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,85+ years,AGEGROUP_AGE85PLUS,,,,,,,5749,,,,,,5749.185891,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,5806,,,,,,5805.661192,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Male,SEX_MLE,Age Group,55-59 years,AGEGROUP_AGE55-59,,,,,,,5912,,,,,,5911.604432,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,5919,,,,,,5918.648619,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AFR,Africa,Year,2000,false,Sex,Male,SEX_MLE,Age Group,50-54 years,AGEGROUP_AGE50-54,,,,,,,5970,,,,,,5970.096373,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,6019,,,,,,6018.808521,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EUR,Europe,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,615.7,,,,,,615.7303383,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,WPR,Western Pacific,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,619.1,,,,,,619.1413412,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,EMR,Eastern Mediterranean,Year,2000,false,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,622.8,,,,,,622.7576025,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,SEAR,South-East Asia,Year,2000,false,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,6269,,,,,,6268.634418,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,60-64 years,AGEGROUP_AGE60-64,,,,,,,6273,,,,,,6272.729441,,,EN,2020-12-06T05:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,Global,WHO region,AMR,Americas,Year,2000,false,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,628.5,,,,,,628.5386831,,,EN,2020-12-06T05:00:00.000Z
